ts,date,hour,endpoint,avg_ms,min_ms,max_ms,mdev_ms,packet_loss,icmp_blocked
2026-05-09 00:00:02.693961+00:00,2026-05-09,0,api.deepgram.com,139.444,139.367,139.615,0.064,0,False
2026-05-09 00:00:02.693961+00:00,2026-05-09,0,api.openai.com,1.294,1.254,1.345,0.026,0,False
2026-05-09 00:00:02.693961+00:00,2026-05-09,0,italynorth.tts.speech.microsoft.com,10.225,10.2,10.235,0.01,0,False
2026-05-09 05:30:02.129211+00:00,2026-05-09,5,api.deepgram.com,142.817,142.801,142.826,0.007,0,False
2026-05-09 05:30:02.129211+00:00,2026-05-09,5,api.rev.ai,,,,,100,True
2026-05-09 05:30:02.129211+00:00,2026-05-09,5,italynorth.stt.speech.microsoft.com,10.356,10.326,10.371,0.013,0,False
2026-05-09 05:30:02.129211+00:00,2026-05-09,5,api.openai.com,1.09,1.045,1.169,0.035,0,False
2026-05-09 05:30:02.129211+00:00,2026-05-09,5,api.groq.com,1.697,1.634,1.897,0.087,0,False
2026-05-09 05:30:02.129211+00:00,2026-05-09,5,api.mistral.ai,1.064,0.992,1.205,0.064,0,False
2026-05-09 05:30:02.129211+00:00,2026-05-09,5,api.deepgram.com,142.809,142.8,142.849,0.013,0,False
2026-05-09 05:30:02.129211+00:00,2026-05-09,5,api.openai.com,1.305,1.269,1.367,0.028,0,False
2026-05-09 05:30:02.129211+00:00,2026-05-09,5,italynorth.tts.speech.microsoft.com,10.234,10.217,10.274,0.016,0,False
2026-05-09 06:00:02.397963+00:00,2026-05-09,6,api.deepgram.com,140.383,139.45,146.688,2.241,10,False
2026-05-09 06:00:02.397963+00:00,2026-05-09,6,api.rev.ai,,,,,100,True
2026-05-09 06:00:02.397963+00:00,2026-05-09,6,italynorth.stt.speech.microsoft.com,10.361,10.342,10.423,0.023,0,False
2026-05-09 06:00:02.397963+00:00,2026-05-09,6,api.openai.com,1.332,1.288,1.534,0.07,0,False
2026-05-09 06:00:02.397963+00:00,2026-05-09,6,api.groq.com,1.681,1.624,1.837,0.056,0,False
2026-05-09 06:00:02.397963+00:00,2026-05-09,6,api.mistral.ai,1.06,0.984,1.207,0.065,0,False
2026-05-09 06:00:02.397963+00:00,2026-05-09,6,api.deepgram.com,139.544,139.483,139.685,0.067,0,False
2026-05-09 06:00:02.397963+00:00,2026-05-09,6,api.openai.com,1.077,1.056,1.151,0.028,0,False
2026-05-09 06:00:02.397963+00:00,2026-05-09,6,italynorth.tts.speech.microsoft.com,10.239,10.206,10.302,0.028,0,False
2026-05-09 12:00:02.215067+00:00,2026-05-09,12,api.deepgram.com,150.623,149.649,152.011,0.676,0,False
2026-05-09 12:00:02.215067+00:00,2026-05-09,12,api.rev.ai,,,,,100,True
2026-05-09 12:00:02.215067+00:00,2026-05-09,12,italynorth.stt.speech.microsoft.com,10.402,10.357,10.599,0.069,0,False
2026-05-09 12:00:02.215067+00:00,2026-05-09,12,api.openai.com,1.12,1.086,1.156,0.024,0,False
2026-05-09 12:00:02.215067+00:00,2026-05-09,12,api.groq.com,2.006,1.66,3.275,0.523,0,False
2026-05-09 12:00:02.215067+00:00,2026-05-09,12,api.mistral.ai,1.353,1.284,1.524,0.072,0,False
2026-05-09 12:00:02.215067+00:00,2026-05-09,12,api.deepgram.com,141.236,139.511,150.295,3.199,0,False
2026-05-09 12:00:02.215067+00:00,2026-05-09,12,api.openai.com,1.351,1.295,1.493,0.052,0,False
2026-05-09 12:00:02.215067+00:00,2026-05-09,12,italynorth.tts.speech.microsoft.com,10.25,10.236,10.269,0.01,0,False
2026-05-09 18:00:02.171699+00:00,2026-05-09,18,api.deepgram.com,149.551,149.464,149.721,0.086,0,False
2026-05-09 18:00:02.171699+00:00,2026-05-09,18,api.rev.ai,,,,,100,True
2026-05-09 18:00:02.171699+00:00,2026-05-09,18,italynorth.stt.speech.microsoft.com,10.376,10.343,10.483,0.039,0,False
2026-05-09 18:00:02.171699+00:00,2026-05-09,18,api.openai.com,1.116,1.082,1.203,0.033,0,False
2026-05-09 18:00:02.171699+00:00,2026-05-09,18,api.groq.com,1.7,1.646,1.817,0.05,0,False
2026-05-09 18:00:02.171699+00:00,2026-05-09,18,api.mistral.ai,1.077,1.017,1.341,0.092,0,False
2026-05-09 18:00:02.171699+00:00,2026-05-09,18,api.deepgram.com,139.211,139.158,139.36,0.058,0,False
2026-05-09 18:00:02.171699+00:00,2026-05-09,18,api.openai.com,1.121,1.078,1.244,0.055,0,False
2026-05-09 18:00:02.171699+00:00,2026-05-09,18,italynorth.tts.speech.microsoft.com,10.242,10.225,10.259,0.009,0,False
2026-05-10 00:00:02.077908+00:00,2026-05-10,0,api.deepgram.com,139.497,139.132,141.677,0.735,0,False
2026-05-10 00:00:02.077908+00:00,2026-05-10,0,api.rev.ai,,,,,100,True
2026-05-10 00:00:02.077908+00:00,2026-05-10,0,italynorth.stt.speech.microsoft.com,10.359,10.348,10.393,0.012,0,False
2026-05-10 00:00:02.077908+00:00,2026-05-10,0,api.openai.com,1.104,1.059,1.319,0.074,0,False
2026-05-10 00:00:02.077908+00:00,2026-05-10,0,api.groq.com,1.681,1.643,1.786,0.041,0,False
2026-05-10 00:00:02.077908+00:00,2026-05-10,0,api.mistral.ai,1.042,1.009,1.118,0.037,0,False
2026-05-10 00:00:02.077908+00:00,2026-05-10,0,api.deepgram.com,139.537,139.49,139.612,0.034,0,False
2026-05-10 00:00:02.077908+00:00,2026-05-10,0,api.openai.com,1.091,1.049,1.178,0.034,0,False
2026-05-10 00:00:02.077908+00:00,2026-05-10,0,italynorth.tts.speech.microsoft.com,10.246,10.22,10.31,0.024,0,False
2026-05-10 05:30:01.107078+00:00,2026-05-10,5,api.deepgram.com,149.495,149.455,149.537,0.022,0,False
2026-05-10 05:30:01.107078+00:00,2026-05-10,5,api.rev.ai,,,,,100,True
2026-05-10 05:30:01.107078+00:00,2026-05-10,5,italynorth.stt.speech.microsoft.com,10.368,10.35,10.397,0.016,0,False
2026-05-10 05:30:01.107078+00:00,2026-05-10,5,api.openai.com,1.351,1.273,1.578,0.089,0,False
2026-05-10 05:30:01.107078+00:00,2026-05-10,5,api.groq.com,1.489,1.449,1.541,0.024,0,False
2026-05-10 05:30:01.107078+00:00,2026-05-10,5,api.mistral.ai,1.289,1.257,1.419,0.048,0,False
2026-05-10 05:30:01.107078+00:00,2026-05-10,5,api.deepgram.com,149.502,149.427,149.943,0.148,0,False
2026-05-10 05:30:01.107078+00:00,2026-05-10,5,api.openai.com,1.31,1.278,1.358,0.026,0,False
2026-05-10 05:30:01.107078+00:00,2026-05-10,5,italynorth.tts.speech.microsoft.com,10.274,10.231,10.476,0.071,0,False
2026-05-10 06:00:01.800217+00:00,2026-05-10,6,api.deepgram.com,143.198,142.782,146.517,1.106,0,False
2026-05-10 06:00:01.800217+00:00,2026-05-10,6,api.rev.ai,,,,,100,True
2026-05-10 06:00:01.800217+00:00,2026-05-10,6,italynorth.stt.speech.microsoft.com,10.372,10.337,10.51,0.046,0,False
2026-05-10 06:00:01.800217+00:00,2026-05-10,6,api.openai.com,1.108,1.059,1.206,0.043,0,False
2026-05-10 06:00:01.800217+00:00,2026-05-10,6,api.groq.com,1.532,1.459,1.78,0.094,0,False
2026-05-10 06:00:01.800217+00:00,2026-05-10,6,api.mistral.ai,1.305,1.28,1.347,0.023,0,False
2026-05-10 06:00:01.800217+00:00,2026-05-10,6,api.deepgram.com,139.558,139.503,139.697,0.054,0,False
2026-05-10 06:00:01.800217+00:00,2026-05-10,6,api.openai.com,1.299,1.277,1.362,0.023,0,False
2026-05-10 06:00:01.800217+00:00,2026-05-10,6,italynorth.tts.speech.microsoft.com,10.259,10.223,10.353,0.037,0,False
2026-05-10 12:00:01.626225+00:00,2026-05-10,12,api.deepgram.com,139.315,139.243,139.496,0.074,0,False
2026-05-10 12:00:01.626225+00:00,2026-05-10,12,api.rev.ai,,,,,100,True
2026-05-10 12:00:01.626225+00:00,2026-05-10,12,italynorth.stt.speech.microsoft.com,10.378,10.355,10.471,0.032,0,False
2026-05-10 12:00:01.626225+00:00,2026-05-10,12,api.openai.com,1.091,1.051,1.152,0.036,0,False
2026-05-10 12:00:01.626225+00:00,2026-05-10,12,api.groq.com,1.519,1.469,1.571,0.034,0,False
2026-05-10 12:00:01.626225+00:00,2026-05-10,12,api.mistral.ai,1.359,1.29,1.527,0.085,0,False
2026-05-10 12:00:01.626225+00:00,2026-05-10,12,api.deepgram.com,139.29,139.227,139.348,0.039,0,False
2026-05-10 12:00:01.626225+00:00,2026-05-10,12,api.openai.com,1.323,1.283,1.416,0.036,0,False
2026-05-10 12:00:01.626225+00:00,2026-05-10,12,italynorth.tts.speech.microsoft.com,10.234,10.193,10.265,0.02,0,False
2026-05-10 18:00:02.092798+00:00,2026-05-10,18,api.deepgram.com,139.09,139.038,139.263,0.06,0,False
2026-05-10 18:00:02.092798+00:00,2026-05-10,18,api.rev.ai,,,,,100,True
2026-05-10 18:00:02.092798+00:00,2026-05-10,18,italynorth.stt.speech.microsoft.com,10.348,10.332,10.369,0.009,0,False
2026-05-10 18:00:02.092798+00:00,2026-05-10,18,api.openai.com,1.32,1.279,1.42,0.039,0,False
2026-05-10 18:00:02.092798+00:00,2026-05-10,18,api.groq.com,1.482,1.422,1.617,0.06,0,False
2026-05-10 18:00:02.092798+00:00,2026-05-10,18,api.mistral.ai,1.055,1.015,1.122,0.026,0,False
2026-05-10 18:00:02.092798+00:00,2026-05-10,18,api.deepgram.com,139.413,139.262,140.304,0.299,0,False
2026-05-10 18:00:02.092798+00:00,2026-05-10,18,api.openai.com,1.093,1.053,1.141,0.028,0,False
2026-05-10 18:00:02.092798+00:00,2026-05-10,18,italynorth.tts.speech.microsoft.com,10.214,10.186,10.243,0.017,0,False
2026-05-11 00:00:01.573171+00:00,2026-05-11,0,api.deepgram.com,149.459,149.373,149.646,0.074,0,False
2026-05-11 00:00:01.573171+00:00,2026-05-11,0,api.rev.ai,,,,,100,True
2026-05-11 00:00:01.573171+00:00,2026-05-11,0,italynorth.stt.speech.microsoft.com,10.349,10.336,10.393,0.015,0,False
2026-05-11 00:00:01.573171+00:00,2026-05-11,0,api.openai.com,1.111,1.057,1.37,0.088,0,False
2026-05-11 00:00:01.573171+00:00,2026-05-11,0,api.groq.com,1.232,1.178,1.326,0.039,0,False
2026-05-11 00:00:01.573171+00:00,2026-05-11,0,api.mistral.ai,1.047,0.993,1.106,0.032,0,False
2026-05-11 00:00:01.573171+00:00,2026-05-11,0,api.deepgram.com,139.403,139.264,139.588,0.087,0,False
2026-05-11 00:00:01.573171+00:00,2026-05-11,0,api.openai.com,1.287,1.265,1.318,0.015,0,False
2026-05-11 00:00:01.573171+00:00,2026-05-11,0,italynorth.tts.speech.microsoft.com,10.203,10.176,10.227,0.017,0,False
2026-05-11 05:30:01.796797+00:00,2026-05-11,5,api.deepgram.com,101.623,101.582,101.734,0.042,0,False
2026-05-11 05:30:01.796797+00:00,2026-05-11,5,api.rev.ai,,,,,100,True
2026-05-11 05:30:01.796797+00:00,2026-05-11,5,italynorth.stt.speech.microsoft.com,10.363,10.332,10.46,0.038,0,False
2026-05-11 05:30:01.796797+00:00,2026-05-11,5,api.openai.com,1.133,1.069,1.239,0.051,0,False
2026-05-11 05:30:01.796797+00:00,2026-05-11,5,api.groq.com,1.378,1.306,1.661,0.099,0,False
2026-05-11 05:30:01.796797+00:00,2026-05-11,5,api.mistral.ai,1.063,1.037,1.084,0.015,0,False
2026-05-11 05:30:01.796797+00:00,2026-05-11,5,api.deepgram.com,101.577,101.555,101.639,0.024,0,False
2026-05-11 05:30:01.796797+00:00,2026-05-11,5,api.openai.com,1.301,1.25,1.427,0.045,0,False
2026-05-11 05:30:01.796797+00:00,2026-05-11,5,italynorth.tts.speech.microsoft.com,10.194,10.176,10.226,0.016,0,False
2026-05-11 06:00:02.111891+00:00,2026-05-11,6,api.deepgram.com,150.033,149.352,155.676,1.881,0,False
2026-05-11 06:00:02.111891+00:00,2026-05-11,6,api.rev.ai,,,,,100,True
2026-05-11 06:00:02.111891+00:00,2026-05-11,6,italynorth.stt.speech.microsoft.com,10.347,10.335,10.37,0.01,0,False
2026-05-11 06:00:02.111891+00:00,2026-05-11,6,api.openai.com,1.319,1.262,1.38,0.034,0,False
2026-05-11 06:00:02.111891+00:00,2026-05-11,6,api.groq.com,1.28,1.204,1.725,0.152,0,False
2026-05-11 06:00:02.111891+00:00,2026-05-11,6,api.mistral.ai,1.04,1.004,1.095,0.03,0,False
2026-05-11 06:00:02.111891+00:00,2026-05-11,6,api.deepgram.com,149.277,149.238,149.358,0.04,0,False
2026-05-11 06:00:02.111891+00:00,2026-05-11,6,api.openai.com,1.166,1.074,1.703,0.182,0,False
2026-05-11 06:00:02.111891+00:00,2026-05-11,6,italynorth.tts.speech.microsoft.com,10.232,10.204,10.309,0.029,0,False
2026-05-11 12:00:01.343555+00:00,2026-05-11,12,api.deepgram.com,144.678,142.607,162.481,5.934,0,False
2026-05-11 12:00:01.343555+00:00,2026-05-11,12,api.rev.ai,,,,,100,True
2026-05-11 12:00:01.343555+00:00,2026-05-11,12,italynorth.stt.speech.microsoft.com,10.355,10.324,10.411,0.027,0,False
2026-05-11 12:00:01.343555+00:00,2026-05-11,12,api.openai.com,1.309,1.279,1.401,0.032,0,False
2026-05-11 12:00:01.343555+00:00,2026-05-11,12,api.groq.com,1.269,1.2,1.437,0.071,0,False
2026-05-11 12:00:01.343555+00:00,2026-05-11,12,api.mistral.ai,1.273,1.06,2.714,0.485,0,False
2026-05-11 12:00:01.343555+00:00,2026-05-11,12,api.deepgram.com,101.406,101.348,101.467,0.04,0,False
2026-05-11 12:00:01.343555+00:00,2026-05-11,12,api.openai.com,1.311,1.27,1.391,0.034,0,False
2026-05-11 12:00:01.343555+00:00,2026-05-11,12,italynorth.tts.speech.microsoft.com,10.235,10.188,10.401,0.057,0,False
2026-05-11 18:00:02.294649+00:00,2026-05-11,18,api.deepgram.com,142.721,142.637,142.878,0.08,0,False
2026-05-11 18:00:02.294649+00:00,2026-05-11,18,api.rev.ai,,,,,100,True
2026-05-11 18:00:02.294649+00:00,2026-05-11,18,italynorth.stt.speech.microsoft.com,10.387,10.335,10.613,0.082,0,False
2026-05-11 18:00:02.294649+00:00,2026-05-11,18,api.openai.com,1.36,1.275,1.588,0.088,0,False
2026-05-11 18:00:02.294649+00:00,2026-05-11,18,api.groq.com,0.92,0.837,1.095,0.084,0,False
2026-05-11 18:00:02.294649+00:00,2026-05-11,18,api.mistral.ai,1.272,1.172,1.492,0.097,0,False
2026-05-11 18:00:02.294649+00:00,2026-05-11,18,api.deepgram.com,138.97,138.875,139.14,0.077,0,False
2026-05-11 18:00:02.294649+00:00,2026-05-11,18,api.openai.com,1.139,1.089,1.292,0.055,0,False
2026-05-11 18:00:02.294649+00:00,2026-05-11,18,italynorth.tts.speech.microsoft.com,10.252,10.194,10.344,0.047,0,False
2026-05-12 00:00:01.875654+00:00,2026-05-12,0,api.deepgram.com,101.428,101.378,101.465,0.027,0,False
2026-05-12 00:00:01.875654+00:00,2026-05-12,0,api.rev.ai,,,,,100,True
2026-05-12 00:00:01.875654+00:00,2026-05-12,0,italynorth.stt.speech.microsoft.com,10.377,10.326,10.577,0.076,0,False
2026-05-12 00:00:01.875654+00:00,2026-05-12,0,api.openai.com,1.473,1.45,1.54,0.027,0,False
2026-05-12 00:00:01.875654+00:00,2026-05-12,0,api.groq.com,0.974,0.901,1.183,0.075,0,False
2026-05-12 00:00:01.875654+00:00,2026-05-12,0,api.mistral.ai,0.788,0.767,0.811,0.014,0,False
2026-05-12 00:00:01.875654+00:00,2026-05-12,0,api.deepgram.com,138.904,138.867,139.026,0.043,0,False
2026-05-12 00:00:01.875654+00:00,2026-05-12,0,api.openai.com,1.304,1.25,1.397,0.045,0,False
2026-05-12 00:00:01.875654+00:00,2026-05-12,0,italynorth.tts.speech.microsoft.com,10.601,10.573,10.708,0.038,0,False
2026-05-12 05:30:01.857692+00:00,2026-05-12,5,api.deepgram.com,101.862,101.796,102.224,0.122,0,False
2026-05-12 05:30:01.857692+00:00,2026-05-12,5,api.rev.ai,,,,,100,True
2026-05-12 05:30:01.857692+00:00,2026-05-12,5,italynorth.stt.speech.microsoft.com,10.353,10.333,10.435,0.028,0,False
2026-05-12 05:30:01.857692+00:00,2026-05-12,5,api.openai.com,1.212,1.15,1.364,0.061,0,False
2026-05-12 05:30:01.857692+00:00,2026-05-12,5,api.groq.com,1.25,1.199,1.393,0.053,0,False
2026-05-12 05:30:01.857692+00:00,2026-05-12,5,api.mistral.ai,0.803,0.774,0.841,0.022,0,False
2026-05-12 05:30:01.857692+00:00,2026-05-12,5,api.deepgram.com,143.287,143.258,143.328,0.019,0,False
2026-05-12 05:30:01.857692+00:00,2026-05-12,5,api.openai.com,1.09,1.052,1.143,0.03,0,False
2026-05-12 05:30:01.857692+00:00,2026-05-12,5,italynorth.tts.speech.microsoft.com,10.598,10.567,10.72,0.042,0,False
2026-05-12 06:00:01.354441+00:00,2026-05-12,6,api.deepgram.com,101.513,101.375,101.872,0.155,0,False
2026-05-12 06:00:01.354441+00:00,2026-05-12,6,api.rev.ai,,,,,100,True
2026-05-12 06:00:01.354441+00:00,2026-05-12,6,italynorth.stt.speech.microsoft.com,10.358,10.33,10.419,0.027,0,False
2026-05-12 06:00:01.354441+00:00,2026-05-12,6,api.openai.com,1.124,1.04,1.199,0.053,0,False
2026-05-12 06:00:01.354441+00:00,2026-05-12,6,api.groq.com,1.342,1.312,1.385,0.02,0,False
2026-05-12 06:00:01.354441+00:00,2026-05-12,6,api.mistral.ai,0.86,0.773,1.308,0.152,0,False
2026-05-12 06:00:01.354441+00:00,2026-05-12,6,api.deepgram.com,149.072,148.966,149.481,0.151,0,False
2026-05-12 06:00:01.354441+00:00,2026-05-12,6,api.openai.com,1.21,1.133,1.354,0.059,0,False
2026-05-12 06:00:01.354441+00:00,2026-05-12,6,italynorth.tts.speech.microsoft.com,10.602,10.575,10.621,0.015,0,False
2026-05-12 12:00:02.033317+00:00,2026-05-12,12,api.deepgram.com,101.499,101.39,102.041,0.183,0,False
2026-05-12 12:00:02.033317+00:00,2026-05-12,12,api.rev.ai,,,,,100,True
2026-05-12 12:00:02.033317+00:00,2026-05-12,12,italynorth.stt.speech.microsoft.com,10.352,10.323,10.388,0.017,0,False
2026-05-12 12:00:02.033317+00:00,2026-05-12,12,api.openai.com,1.325,1.279,1.411,0.042,0,False
2026-05-12 12:00:02.033317+00:00,2026-05-12,12,api.groq.com,1.556,1.494,1.659,0.055,0,False
2026-05-12 12:00:02.033317+00:00,2026-05-12,12,api.mistral.ai,0.98,0.883,1.417,0.149,0,False
2026-05-12 12:00:02.033317+00:00,2026-05-12,12,api.deepgram.com,146.175,146.106,146.57,0.132,0,False
2026-05-12 12:00:02.033317+00:00,2026-05-12,12,api.openai.com,1.332,1.254,1.396,0.045,0,False
2026-05-12 12:00:02.033317+00:00,2026-05-12,12,italynorth.tts.speech.microsoft.com,10.622,10.565,10.763,0.059,0,False
2026-05-12 18:00:01.807660+00:00,2026-05-12,18,api.deepgram.com,139.034,138.909,139.255,0.119,0,False
2026-05-12 18:00:01.807660+00:00,2026-05-12,18,api.rev.ai,,,,,100,True
2026-05-12 18:00:01.807660+00:00,2026-05-12,18,italynorth.stt.speech.microsoft.com,10.354,10.328,10.44,0.029,0,False
2026-05-12 18:00:01.807660+00:00,2026-05-12,18,api.openai.com,1.325,1.288,1.497,0.059,0,False
2026-05-12 18:00:01.807660+00:00,2026-05-12,18,api.groq.com,1.525,1.478,1.597,0.04,0,False
2026-05-12 18:00:01.807660+00:00,2026-05-12,18,api.mistral.ai,0.827,0.805,0.86,0.019,0,False
2026-05-12 18:00:01.807660+00:00,2026-05-12,18,api.deepgram.com,138.967,138.886,139.018,0.05,0,False
2026-05-12 18:00:01.807660+00:00,2026-05-12,18,api.openai.com,1.34,1.298,1.448,0.045,0,False
2026-05-12 18:00:01.807660+00:00,2026-05-12,18,italynorth.tts.speech.microsoft.com,10.471,10.453,10.496,0.012,0,False
2026-05-13 00:00:03.159997+00:00,2026-05-13,0,api.deepgram.com,102.064,101.577,106.073,1.336,0,False
2026-05-13 00:00:03.159997+00:00,2026-05-13,0,api.rev.ai,,,,,100,True
2026-05-13 00:00:03.159997+00:00,2026-05-13,0,italynorth.stt.speech.microsoft.com,10.342,10.315,10.4,0.023,0,False
2026-05-13 00:00:03.159997+00:00,2026-05-13,0,api.openai.com,1.182,1.159,1.216,0.017,0,False
2026-05-13 00:00:03.159997+00:00,2026-05-13,0,api.groq.com,1.086,0.985,1.347,0.107,0,False
2026-05-13 00:00:03.159997+00:00,2026-05-13,0,api.mistral.ai,0.802,0.769,0.866,0.027,0,False
2026-05-13 00:00:03.159997+00:00,2026-05-13,0,api.deepgram.com,542.609,377.469,600.994,59.754,0,False
2026-05-13 00:00:03.159997+00:00,2026-05-13,0,api.openai.com,1.182,1.157,1.223,0.019,0,False
2026-05-13 00:00:03.159997+00:00,2026-05-13,0,italynorth.tts.speech.microsoft.com,10.699,10.651,10.77,0.031,0,False
2026-05-13 05:30:02.305193+00:00,2026-05-13,5,api.deepgram.com,138.722,138.667,138.774,0.031,0,False
2026-05-13 05:30:02.305193+00:00,2026-05-13,5,api.rev.ai,,,,,100,True
2026-05-13 05:30:02.305193+00:00,2026-05-13,5,italynorth.stt.speech.microsoft.com,10.722,10.582,11.418,0.246,0,False
2026-05-13 05:30:02.305193+00:00,2026-05-13,5,api.openai.com,1.097,1.051,1.226,0.06,0,False
2026-05-13 05:30:02.305193+00:00,2026-05-13,5,api.groq.com,1.377,1.326,1.482,0.052,0,False
2026-05-13 05:30:02.305193+00:00,2026-05-13,5,api.mistral.ai,0.712,0.638,0.853,0.056,0,False
2026-05-13 05:30:02.305193+00:00,2026-05-13,5,api.deepgram.com,138.9,138.859,138.96,0.032,0,False
2026-05-13 05:30:02.305193+00:00,2026-05-13,5,api.openai.com,1.366,1.294,1.606,0.082,0,False
2026-05-13 05:30:02.305193+00:00,2026-05-13,5,italynorth.tts.speech.microsoft.com,10.8,10.775,10.824,0.016,0,False
2026-05-13 06:00:02.951364+00:00,2026-05-13,6,api.deepgram.com,139.771,138.679,147.916,2.719,0,False
2026-05-13 06:00:02.951364+00:00,2026-05-13,6,api.rev.ai,,,,,100,True
2026-05-13 06:00:02.951364+00:00,2026-05-13,6,italynorth.stt.speech.microsoft.com,10.737,10.701,10.803,0.036,0,False
2026-05-13 06:00:02.951364+00:00,2026-05-13,6,api.openai.com,1.347,1.305,1.477,0.049,0,False
2026-05-13 06:00:02.951364+00:00,2026-05-13,6,api.groq.com,1.266,1.203,1.511,0.085,0,False
2026-05-13 06:00:02.951364+00:00,2026-05-13,6,api.mistral.ai,0.692,0.658,0.812,0.043,0,False
2026-05-13 06:00:02.951364+00:00,2026-05-13,6,api.deepgram.com,138.764,138.693,138.872,0.055,0,False
2026-05-13 06:00:02.951364+00:00,2026-05-13,6,api.openai.com,1.083,1.042,1.165,0.042,0,False
2026-05-13 06:00:02.951364+00:00,2026-05-13,6,italynorth.tts.speech.microsoft.com,10.061,10.041,10.077,0.011,0,False
2026-05-13 12:00:01.256208+00:00,2026-05-13,12,api.deepgram.com,139.052,138.93,139.776,0.242,0,False
2026-05-13 12:00:01.256208+00:00,2026-05-13,12,api.rev.ai,,,,,100,True
2026-05-13 12:00:01.256208+00:00,2026-05-13,12,italynorth.stt.speech.microsoft.com,10.367,10.337,10.423,0.03,0,False
